Region,City,Location
donetsk,krasnoarmeysk,Покровськ
donetsk,slavyansk,Слов'янськ
donetsk,slavyansk,Слов'янськ
donetsk,slavyansk,Слов'янськ
donetsk,dobropole,Добропілля
donetsk,konstantinovka,Костянтинівка
donetsk,slavyansk,Слов'янськ
donetsk,kramatorsk,Краматорськ
donetsk,dimitrov,Мирноград
donetsk,krasnoarmeysk,Покровськ
donetsk,kramatorsk,Краматорськ
donetsk,donetsk,Донецьк
zhitomir,irshansk,Іршанськ
zhitomir,korosten,Коростень
zhitomir,zhitomir,Житомир
zhitomir,berdichev,Бердичів
zhitomir,korosten,Коростень
zhitomir,pershotravensk_20235,Першотравенськ
zhitomir,korosten,Коростень
zhitomir,berdichev,Бердичів
zhitomir,vysokaya-pech,Висока  Піч
zhitomir,korosten,Коростень
zhitomir,nekrashi,Некраші
zhitomir,novoivnitskoe,Новоївницьке
zhitomir,malin_21625,Малин
zhitomir,malin_21625,Малин
zhitomir,zhitomir,Житомир
zhitomir,zhitomir,Житомир
zhitomir,novye-belokorovichi,Нові Білокоровичі
zhitomir,korosten,Коростень
zhitomir,korosten,Коростень
zhitomir,korosten,Коростень
zhitomir,malin_21625,Малин
zhitomir,mihaylovka_19943,Михайлівка
zhitomir,chernyahov,Черняхів
zhitomir,korosten,Коростень
zhitomir,malin_21625,Малин
zhitomir,zhitomir,Житомир
zhitomir,malin_21625,Малин
zhitomir,ryhalskoe,Рихальське
zhitomir,radomyshl,Радомишль
zhitomir,berdichev,Бердичів
zhitomir,malin_21625,Малин
zhitomir,zhitomirskoe,Житомирське
zhitomir,vertokievka,Вертокиївка
zhitomir,novoguyvinskoe,Новогуйвинське
zhitomir,novoguyvinskoe,Новогуйвинське
zhitomir,yemilchino,Ємільчине
zhitomir,zhitomir,Житомир
zhitomir,malin_21625,Малин
zhitomir,olevsk,Олевськ
zhitomir,ovruch_22283,Овруч
zhitomir,malin_21625,Малин
zhitomir,korosten,Коростень
zhitomir,zhitomir,Житомир
zhitomir,yagodinka,Ягодинка
zhitomir,zhitomir,Житомир
zhitomir,zhitomir,Житомир
zhitomir,chizhovka,Чижівка
zhitomir,korosten,Коростень
zhitomir,miropol_22899,Миропіль
uzhgorod,mukachevo,Мукачеве
uzhgorod,kolchino,Кольчино
uzhgorod,bolshaya-bakta,Велика Бакта
uzhgorod,beregovo,Берегове
uzhgorod,beregovo,Берегове
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,berdyansk,Бердянськ
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,novoaleksandrovka_25447,Новоолександрівка
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,lyutserna,Люцерна
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,volnyansk,Вільнянськ
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,volnyansk,Вільнянськ
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,volnyansk,Вільнянськ
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,kamennoe_25161,Кам'яне
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,kamyshevaha_26553,Комишуваха
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,teplichnoe,Тепличне
zaporozhe,zaporozhe,Запоріжжя
zaporozhe,zaporozhe,Запоріжжя
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,kropivnitskiy,Кропивницький
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,kropivnitskiy,Кропивницький
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,kropivnitskiy,Кропивницький
kropivnitskiy,vlasovka,Власівка
kropivnitskiy,vlasovka,Власівка
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,znamenka,Знам'янка
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,aleksandrovka_29123,Олександрівка
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,pobuzhskoe,Побузьке
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,novoukrainka,Новоукраїнка
kropivnitskiy,znamenka,Знам'янка
kropivnitskiy,sozonovka,Созонівка
kropivnitskiy,vladimirovka_28035,Володимирівка
kropivnitskiy,znamenka,Знам'янка
kropivnitskiy,novomirgorod_28843,Новомиргород
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,znamenka,Знам'янка
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,kropivnitskiy,Кропивницький
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,pobuzhskoe,Побузьке
kropivnitskiy,onufrievka,Онуфріївка
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,novgorodka,Новгородка
kropivnitskiy,dolinskaya,Долинська
kropivnitskiy,dolinskaya,Долинська
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,subbottsy,Суботці
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,gayvoron,Гайворон
kropivnitskiy,dobrovelichkovka,Добровеличківка
kropivnitskiy,novoukrainka,Новоукраїнка
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,aleksandriya,Олександрія
kropivnitskiy,bobrinets,Бобринець
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,znamenka,Знам'янка
kropivnitskiy,kropivnitskiy,Кропивницький
kropivnitskiy,kropivnitskiy,Кропивницький
kropivnitskiy,zavale_27617,Завалля
kropivnitskiy,novoukrainka,Новоукраїнка
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,svetlovodsk,Світловодськ
kropivnitskiy,subbottsy,Суботці
kropivnitskiy,novgorodka,Новгородка
kiev,irpen,Ірпінь
kiev,irpen,Ірпінь
kiev,rokitnoe,Рокитне
kiev,fastov,Фастів
kiev,mironovka_32179,Миронівка
kiev,sofievskaya-borschagovka,Софіївська Борщагівка
kiev,demidov,Демидів
kiev,boguslav_30867,Богуслав
kiev,boguslav_30867,Богуслав
kiev,skvira_32645,Сквира
kiev,trilesy_32983,Триліси
kiev,sofievskaya-borschagovka,Софіївська Борщагівка
kiev,irpen,Ірпінь
kiev,stayki,Стайки
kiev,slavutich,Славутич
kiev,serebryanoe_32561,Синява
kiev,sofievskaya-borschagovka,Софіївська Борщагівка
kiev,skvira_32645,Сквира
kiev,gostomel,Гостомель
kiev,brovary,Бровари
kiev,serebryanoe_32561,Синява
kiev,fastov,Фастів
kiev,tsentralnoe,Центральне
kiev,makarov_32275,Макарів
kiev,irpen,Ірпінь
kiev,fursy,Фурси
kiev,bucha,Буча
kiev,sadovoe_30833,Садове
kiev,irpen,Ірпінь
kiev,staryy,Старе
kiev,belayatserkov,Біла Церква
kiev,bucha,Буча
kiev,ostroluche,Гостролуччя
kiev,slavutich,Славутич
kiev,uzin,Узин
kiev,irpen,Ірпінь
kiev,mironovka_32179,Миронівка
kiev,sofievskaya-borschagovka,Софіївська Борщагівка
kiev,tetiev,Тетіїв
kiev,tarashcha,Тараща
kiev,tarashcha,Тараща
kiev,demidov,Демидів
kiev,kodra,Кодра
kiev,tetiev,Тетіїв
kiev,novaya-aleksandrovka_31717,Нова Олександрівка
kiev,terezino,Терезине
kiev,obukhov,Обухів
kiev,gogolev,Гоголів
kiev,borodyanka_31081,Бородянка
kiev,makarov_32053,Макарів
kiev,brovary,Бровари
kiev,volodarka,Володарка
kiev,staryy,Старе
kiev,skvira_32645,Сквира
kiev,brovary,Бровари
kiev,tarashcha,Тараща
kiev,voloshinovka,Волошинівка
kiev,kodra,Кодра
kiev,ploskoe_31261,Плоске
kiev,uzin,Узин
kiev,skvira_32645,Сквира
kiev,tetiev,Тетіїв
kiev,belogorodka,Білогородка
kiev,tolokun,Толокунь
kiev,zgurovka,Згурівка
kiev,skvira_32645,Сквира
kiev,pyatigory,П'ятигори
lugansk,krasnodon,Краснодон
lugansk,lugansk,Луганськ
lugansk,lugansk,Луганськ
lugansk,molodogvardeysk,Молодогвардійськ
lugansk,alchevsk,Алчевськ
lugansk,teplogorsk,Ірміно
lugansk,krasnodon-poselok,Краснодон
lugansk,belokurakino,Білокуракине
lvov,stebnik_36875,Стебник
lvov,vinniki,Винники
lvov,bobrka,Бібрка
lvov,stebnik_36875,Стебник
lvov,pole,Жидачів
lvov,stebnik_36875,Стебник
lvov,stebnik_36875,Стебник
lvov,borislav,Борислав
lvov,kulikov,Куликів
lvov,stebnik_36875,Стебник
lvov,khyrov,Хирiв
lvov,staryy-sambor,Старий Самбір
lvov,chervonograd,Червоноград
lvov,novyy-rozdol,Новий Розділ
lvov,stebnik_36875,Стебник
lvov,borislav,Борислав
lvov,dobrotvor,Добротвір
lvov,stebnik_36875,Стебник
lvov,belyy-kamen_37493,Білий Камінь
lvov,stryy,Стрий
lvov,borislav,Борислав
lvov,borislav,Борислав
lvov,stebnik_36875,Стебник
lvov,borislav,Борислав
lvov,nikolaev,Миколаїв
lvov,borislav,Борислав
lvov,zhvirka,Жвирка
lvov,gnezdychev,Гніздичів
lvov,stebnik_36875,Стебник
lvov,chervonograd,Червоноград
lvov,sknilov,Скнилів
lvov,drogobych,Дрогобич
lvov,borislav,Борислав
lvov,zhovkva_37255,Жовква
lvov,sosnovka,Соснівка
lvov,sambor,Самбір
lvov,dobromil,Добромиль
lvov,sosnovka,Соснівка
lvov,chervonograd,Червоноград
lvov,khyrov,Хирiв
lvov,chervonograd,Червоноград
lvov,borislav,Борислав
lvov,chervonograd,Червоноград
lvov,zhidachev,Жидачiв
lvov,zhvirka,Жвирка
lvov,novyy-rozdol,Новий Розділ
lvov,sosnovka,Соснівка
lvov,chervonograd,Червоноград
lvov,sosnovka_38737,Соснівка
lvov,borislav,Борислав
lvov,kulikov,Куликів
lvov,sosnovka,Соснівка
lvov,gorodok_262,Городок
lvov,chervonograd,Червоноград
lvov,krasnoe_36425,Красне
lvov,gornyak_40055,Гірник
lvov,borislav,Борислав
lvov,belz,Белз
lvov,borislav,Борислав
lvov,stebnik_36875,Стебник
lvov,dobrotvor,Добротвір
lvov,gornyak_40055,Гірник
lvov,dobromil,Добромиль
lvov,uzlovoe_38795,Вузлове
lvov,novyy-rozdol,Новий Розділ
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,pervomaysk,Первомайськ
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,pervomaysk,Первомайськ
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,pervomaysk,Первомайськ
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,vradievka,Врадіївка
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,novaya-odessa,Нова Одеса
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,arbuzinka,Арбузинка
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,novaya-odessa,Нова Одеса
nikolaev_106,pervomaysk,Первомайськ
nikolaev_106,yelanets,Єланець
nikolaev_106,voznesensk,Вознесенськ
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,ochakov,Очаків
nikolaev_106,pervomaysk,Первомайськ
nikolaev_106,pervomaysk,Первомайськ
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,veselinovo,Веселинове
nikolaev_106,matveevka_41763,Матвіївка
nikolaev_106,arbuzinka,Арбузинка
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,snigirevka,Снігурівка
nikolaev_106,snigirevka,Снігурівка
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,pervomayskoe_41537,Первомайське
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,gorohovka,Горохівка
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev-zhovtnevyy,Миколаїв Жовтневий
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,kalinovka_41485,Калинівка
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,pervomaysk,Первомайськ
nikolaev_106,pervomaysk,Первомайськ
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,nikolaev_106,Миколаїв
nikolaev_106,voznesensk,Вознесенськ
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,sergeevka,Сергіївка
odessa,belgorod-dnestrovskiy,Білгород-Дністровський
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,ilichyevsk,Чорноморськ
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,belgorod-dnestrovskiy,Білгород-Дністровський
odessa,belgorod-dnestrovskiy,Білгород-Дністровський
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,avangard_44353,Авангард
odessa,odessa,Одеса
odessa,lyubashevka_44187,Любашівка
odessa,zelenogorskoe_44173,Зеленогірське
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,ilichyevsk,Чорноморськ
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,kuchurgan,Кучурган
odessa,ilichyevsk,Чорноморськ
odessa,odessa,Одеса
odessa,izmail,Ізмаїл
odessa,odessa,Одеса
odessa,belgorod-dnestrovskiy,Білгород-Дністровський
odessa,velikodolinskoe,Великодолинське
odessa,bolgrad,Болград
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,vilkovo,Вилкове
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,artsiz,Арциз
odessa,ilichyevsk,Чорноморськ
odessa,kotovsk,Подільськ
odessa,tairovo,Таїрове
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,odessa,Одеса
odessa,belgorod-dnestrovskiy,Білгород-Дністровський
odessa,odessa,Одеса
odessa,kiliya,Кілія
odessa,odessa,Одеса
odessa,odessa,Одеса
